Nin_hp0_epoch_train,Nin_hp0_train_loss,Nin_hp0_train_acc,Nin_hp1_epoch_train,Nin_hp1_train_loss,Nin_hp1_train_acc,Nin_hp2_epoch_train,Nin_hp2_train_loss,Nin_hp2_train_acc,Nin_hp3_epoch_train,Nin_hp3_train_loss,Nin_hp3_train_acc,Nin_hp4_epoch_train,Nin_hp4_train_loss,Nin_hp4_train_acc,Nin_hp5_epoch_train,Nin_hp5_train_loss,Nin_hp5_train_acc,NiN_epoch_train,NiN_train_loss,NiN_train_acc,NiN_Simple_epoch_train,NiN_Simple_train_loss,NiN_Simple_train_acc,Nin_simple_minst96_epoch_train,Nin_simple_minst96_train_loss,Nin_simple_minst96_train_acc,Nin_simple_minst168_epoch_train,Nin_simple_minst168_train_loss,Nin_simple_minst168_train_acc,Nin_simple_minst224_epoch_train,Nin_simple_minst224_train_loss,Nin_simple_minst224_train_acc,Nin_minst96_epoch_train,Nin_minst96_train_loss,Nin_minst96_train_acc,Nin_minst168_epoch_train,Nin_minst168_train_loss,Nin_minst168_train_acc,Nin_minst224_epoch_train,Nin_minst224_train_loss,Nin_minst224_train_acc,Nin_cifar10_96_epoch_train,Nin_cifar10_96_train_loss,Nin_cifar10_96_train_acc,Nin_cifar10_168_epoch_train,Nin_cifar10_168_train_loss,Nin_cifar10_168_train_acc,Nin_cifar10_224_epoch_train,Nin_cifar10_224_train_loss,Nin_cifar10_224_train_acc,Nin_simple_cifar10_96_epoch_train,Nin_simple_cifar10_96_train_loss,Nin_simple_cifar10_96_train_acc,Nin_simple_cifar10_168_epoch_train,Nin_simple_cifar10_168_train_loss,Nin_simple_cifar10_168_train_acc,Nin_simple_cifar10_224_epoch_train,Nin_simple_cifar10_224_train_loss,Nin_simple_cifar10_224_train_acc
0.1982942430703624,2.305117735298731,0.1021505376344086,0.1982942430703624,2.305480154611731,0.1045866935483871,0.1982942430703624,2.305160709606704,0.1015625,0.1993603411513859,2.3054094021333094,0.0975100267379679,0.1993603411513859,2.302534603180095,0.1036931818181818,0.1949152542372881,2.3116720241049062,0.1036854619565217,0.1993603411513859,2.305858390216521,0.0976771390374331,0.1993603411513859,2.160066501342039,0.1875,0.1993603411513859,2.2177107812249086,0.1759692513368984,0.1993603411513859,2.291202401094896,0.1356951871657754,0.1993603411513859,2.291828702477848,0.1542446524064171,0.1993603411513859,2.305715336519129,0.1000167112299465,0.1993603411513859,2.3040565947160365,0.1042780748663101,0.1993603411513859,2.305693537156212,0.1023562834224598,0.1994884910485933,2.304759395428193,0.1008613782051282,0.1994884910485933,2.302830309439928,0.1030649038461538,0.1994884910485933,2.2989999713041844,0.1155849358974359,0.1994884910485933,2.300895495292468,0.1195913461538461,0.1994884910485933,2.2959939378958483,0.1205929487179487,0.1994884910485933,2.2929493372256937,0.12369791666666667
0.3965884861407249,2.303847946146483,0.1053427419354838,0.3965884861407249,2.30466168029334,0.1023605510752688,0.3965884861407249,2.304152498963058,0.0995043682795698,0.3987206823027718,2.3036522648551245,0.1069936497326203,0.3987206823027718,2.3019772825394083,0.1077874331550802,0.3898305084745763,2.310352201047151,0.102836277173913,0.3987206823027718,2.301224611022256,0.1145137032085561,0.3987206823027718,1.737030935159979,0.3419117647058823,0.3987206823027718,1.7550990192647924,0.3381099598930481,0.3987206823027718,2.261594163861504,0.1582971256684492,0.3987206823027718,2.125401126828423,0.2168282085561497,0.3987206823027718,2.3040484597976194,0.1023980614973262,0.3987206823027718,2.2851410779086025,0.1333973930481283,0.3987206823027718,2.3007213202389805,0.1058238636363636,0.3989769820971867,2.3038152991197047,0.1007111378205128,0.3989769820971867,2.3027078814995594,0.1009615384615384,0.3989769820971867,2.294339802020635,0.1201422275641025,0.3989769820971867,2.2826708127290773,0.1387720352564102,0.3989769820971867,2.2772639653621574,0.1440805288461538,0.3989769820971867,2.271824662501996,0.14137620192307693
0.5948827292110874,2.3030547172792497,0.1084229390681003,0.5948827292110874,2.304025042441584,0.1063228046594982,0.5948827292110874,2.3036407424557592,0.0999103942652329,0.5980810234541578,2.2930346920741007,0.1334670231729055,0.5980810234541578,2.262530811330214,0.1344696969696969,0.5847457627118644,2.309073088825613,0.1016191123188405,0.5980810234541578,2.230284191282888,0.152712789661319,0.5980810234541578,1.465491667469555,0.4420955882352941,0.5980810234541578,1.4584268293809977,0.4455492424242424,0.5980810234541578,2.233673884056893,0.1735739750445633,0.5980810234541578,1.959807282888103,0.2918337789661319,0.5980810234541578,2.3032900135359875,0.1057542335115864,0.5980810234541578,2.104517008744034,0.2001448306595365,0.5980810234541578,2.29302011199176,0.1152796345811051,0.59846547314578,2.303171607164236,0.1055355235042735,0.59846547314578,2.302650346205785,0.1038327991452991,0.59846547314578,2.279141028212686,0.1311765491452991,0.59846547314578,2.2631664811036525,0.1543469551282051,0.59846547314578,2.2575025639982305,0.1599225427350427,0.59846547314578,2.247638980547587,0.1560496794871795
0.7931769722814499,2.301688177611238,0.1208837365591397,0.7931769722814499,2.3032044736287927,0.1108030913978494,0.7931769722814499,2.3033833106358848,0.0994623655913978,0.7974413646055437,2.2076042638742988,0.1811497326203208,0.7974413646055437,2.194301362503021,0.1655665106951871,0.7796610169491526,2.3082293764404627,0.1001401154891304,0.7974413646055437,2.114634640873435,0.2010778743315508,0.7974413646055437,1.2855249899514218,0.5092747326203209,0.7974413646055437,1.266806313897518,0.5185703542780749,0.7974413646055437,2.18136438313015,0.2001378676470588,0.7974413646055437,1.795869318399837,0.3580798796791444,0.7974413646055437,2.301689434497752,0.1148688168449197,0.7974413646055437,1.97426931328952,0.2544911430481283,0.7974413646055437,2.2647575076251107,0.1457010360962566,0.7979539641943734,2.300473612088424,0.1140574919871794,0.7979539641943734,2.3025464362058883,0.1046424278846153,0.7979539641943734,2.261645938723515,0.1395983573717948,0.7979539641943734,2.244392936428388,0.1655649038461538,0.7979539641943734,2.242285669996188,0.1720502804487179,0.7979539641943734,2.2321719720195503,0.16606570512820512
0.9914712153518124,2.2948190012285785,0.1412130376344086,0.9914712153518124,2.300560539512224,0.1237735215053763,0.9914712153518124,2.303217336695681,0.1002184139784946,0.9968017057569296,2.0461287346753205,0.2508689839572192,0.9968017057569296,2.088365744779454,0.2097760695187165,0.9745762711864406,2.307454465783161,0.1017832880434782,0.9968017057569296,2.001524914904712,0.2483622994652406,0.9968017057569296,1.1647613140669737,0.5565675133689839,0.9968017057569296,1.135478259344152,0.568399064171123,0.9968017057569296,2.133438818849982,0.2217078877005347,0.9968017057569296,1.649476393595099,0.4103609625668449,0.9968017057569296,2.265242337670556,0.1340073529411764,0.9968017057569296,1.8640232750438752,0.2995989304812834,0.9968017057569296,2.188248800083916,0.1824866310160428,0.9974424552429668,2.294158665033488,0.120713141025641,0.9974424552429668,2.3012620922846674,0.1105969551282051,0.9974424552429668,2.245370684678738,0.1473357371794871,0.9974424552429668,2.221455806035262,0.1776241987179487,0.9974424552429668,2.2236106232190744,0.1809895833333333,0.9974424552429668,2.215415767675791,0.17544070512820512
1.0,2.2943394541422526,0.1418166666666666,1.0,2.3003086327870688,0.12425,1.0,2.3032217416127523,0.0999666666666666,1.0,2.0434802742004394,0.2519833333333333,1.0,2.087318899790446,0.2101833333333333,1.0,2.307422392654419,0.10205,1.0,1.999940460650126,0.2489333333333333,1.0,1.1631271276474,0.5571333333333334,1.0,1.1339120254834494,0.569,1.0,2.132766864204407,0.2219166666666666,1.0,1.6475702349980672,0.4109,1.0,2.2640715631484984,0.1344,1.0,1.86280651365916,0.3000833333333333,1.0,2.188064323043823,0.18275,1.0,2.294119916534424,0.12074,1.0,2.301236530761719,0.11068,1.0,2.245311697845459,0.14738,1.0,2.2212411713409423,0.17772,1.0,2.223159355316162,0.18118,1.0,2.215431973876953,0.17546
1.1982942430703625,2.1669572181599115,0.2410954301075268,1.1982942430703625,2.208997703367664,0.1749831989247312,1.1982942430703625,2.3026019270702074,0.1008064516129032,1.199360341151386,1.202289525200339,0.6070354278074866,1.199360341151386,1.57736366445368,0.4605614973262032,1.194915254237288,2.3040914742842964,0.1046195652173913,1.199360341151386,1.401092381400858,0.4988302139037433,1.199360341151386,0.5747139551104071,0.7839237967914439,1.199360341151386,0.5542666905704029,0.7926136363636364,1.199360341151386,1.7519279049042074,0.3643883689839572,1.199360341151386,1.1036705508589106,0.6020220588235294,1.199360341151386,1.3507495219694738,0.4769385026737968,1.199360341151386,2.595073451332868,0.215658422459893,1.199360341151386,1.5906991263761878,0.4541276737967914,1.1994884910485937,2.3023133904506,0.1067708333333333,1.1994884910485937,2.284334789483975,0.1468349358974359,1.1994884910485937,2.1708784034618964,0.1855969551282051,1.1994884910485937,2.02938154186958,0.2642227564102564,1.1994884910485937,2.060510075245148,0.2445913461538461,1.1994884910485937,2.1185696170880246,0.22806490384615385
1.396588486140725,2.085598718094569,0.2633148521505376,1.396588486140725,2.068396815689661,0.2093834005376344,1.396588486140725,2.302593369637766,0.1003864247311828,1.3987206823027718,1.1210695455737292,0.621365307486631,1.3987206823027718,1.7001894138713571,0.4143967245989304,1.3898305084745763,2.3034809827804565,0.1190557065217391,1.3987206823027718,1.3712067205638172,0.5055564839572193,1.3987206823027718,0.5571595338735988,0.7906500668449198,1.3987206823027718,0.5395049746820634,0.7996323529411765,1.3987206823027718,1.7132600310014532,0.3729946524064171,1.3987206823027718,1.0077148487861145,0.6310995989304813,1.3987206823027718,1.1314934208431346,0.5579044117647058,1.3987206823027718,2.450197011391747,0.1560411096256684,1.3987206823027718,1.435768511206071,0.5125334224598931,1.398976982097187,2.3025620449811983,0.1036658653846153,1.398976982097187,2.274719466765722,0.1487880608974359,1.398976982097187,2.139029405437983,0.1943108974358974,1.398976982097187,1.994668933061453,0.2747896634615384,1.398976982097187,2.018085708602881,0.2596654647435897,1.398976982097187,2.107265365811495,0.2303185096153846
1.5948827292110874,2.010084924304784,0.2803819444444444,1.5948827292110874,1.9664632137531024,0.2512880824372759,1.5948827292110874,2.3025788081589567,0.1010024641577061,1.5980810234541578,1.0415400280459466,0.6385639483065954,1.5980810234541578,1.6398618278656414,0.4430147058823529,1.5847457627118644,2.3029643038044805,0.1248301630434782,1.5980810234541578,1.3409032299981822,0.5134525401069518,1.5980810234541578,0.5422622672483033,0.7971256684491979,1.5980810234541578,0.5190384659165792,0.8072359625668449,1.5980810234541578,1.6931025975528249,0.3769496434937611,1.5980810234541578,0.9505011835625252,0.6496212121212122,1.5980810234541578,0.9950855332899858,0.6118816844919787,1.5980810234541578,2.400995428761909,0.1370320855614973,1.5980810234541578,1.334664154073984,0.5488803475935828,1.59846547314578,2.3025544321435127,0.1032986111111111,1.59846547314578,2.265101563726735,0.1533119658119658,1.59846547314578,2.11873630911876,0.2027911324786324,1.59846547314578,1.9649641893358312,0.2876936431623931,1.59846547314578,1.9782156605496368,0.273170405982906,1.59846547314578,2.098946613379014,0.23527644230769232
1.79317697228145,1.9147977838593144,0.3151251680107527,1.79317697228145,1.8566381732622783,0.2982400873655914,1.79317697228145,2.302580343779697,0.0998193884408602,1.7974413646055436,0.9898394006379148,0.6510695187165776,1.7974413646055436,1.5815562645700527,0.4633188502673797,1.779661016949153,2.302564113036446,0.1257430366847826,1.7974413646055436,1.312601349889276,0.5233957219251337,1.7974413646055436,0.5259274896134667,0.8033714906417112,1.7974413646055436,0.5093741751011999,0.8111004344919787,1.7974413646055436,1.6725831603940158,0.382958723262032,1.7974413646055436,0.915971908977325,0.6611798128342246,1.7974413646055436,0.9035745565107162,0.6467872660427807,1.7974413646055436,2.3764104658269627,0.1284258021390374,1.7974413646055436,1.2638020868448012,0.5757645387700535,1.7979539641943734,2.3019742637108536,0.1044170673076923,1.7979539641943734,2.249639372030894,0.161533453525641,1.7979539641943734,2.102036721622333,0.2091346153846154,1.7979539641943734,1.928314014696158,0.2996794871794871,1.7979539641943734,1.928885607956312,0.2923677884615384,1.7979539641943734,2.0848012866500096,0.24078525641025642
