Vgg11_224_epoch_train,Vgg11_224_train_loss,Vgg11_224_train_acc,Vgg11_96_epoch_train,Vgg11_96_train_loss,Vgg11_96_train_acc
0.1993603411513859,1.662658421751012,0.380932486631016,0.1993603411513859,2.282946373052138,0.13703208556149732
0.3987206823027718,1.1633180336837463,0.5648395721925134,0.3987206823027718,1.924660537013396,0.2783255347593583
0.5980810234541578,0.9473848671199168,0.6474209001782532,0.5980810234541578,1.5483331765295565,0.417251559714795
0.7974413646055437,0.8216677838189398,0.6944142713903744,0.7974413646055437,1.3134666531481207,0.5053058155080213
0.9968017057569296,0.7371078971713622,0.7262366310160427,0.9968017057569296,1.1557334626900322,0.5654077540106952
1.0,0.736245656299591,0.72655,1.0,1.1540346126715342,0.5660833333333334
1.199360341151386,0.358458207969997,0.8683155080213903,1.199360341151386,0.4729194700877296,0.8250334224598931
1.3987206823027718,0.3562593465461769,0.8691510695187166,1.3987206823027718,0.4504475095135005,0.8313419117647058
1.5980810234541578,0.3517355866557561,0.8716020499108734,1.5980810234541578,0.4309364828196438,0.8405470142602496
1.7974413646055436,0.3434997011513952,0.8744777740641712,1.7974413646055436,0.4171290767583299,0.8448153409090909
1.9968017057569296,0.3386792073594057,0.8758021390374332,1.9968017057569296,0.4082999773363379,0.8478108288770053
2.0,0.3385359760125478,0.87585,2.0,0.4083648317813873,0.8477
2.199360341151386,0.2985616383705547,0.8908756684491979,2.199360341151386,0.3544515113938938,0.8680648395721925
2.398720682302772,0.2946543310853568,0.8928810160427807,2.398720682302772,0.3489537086477254,0.8709057486631016
2.598081023454158,0.2864841775248182,0.895443404634581,2.598081023454158,0.3404444538043569,0.8746936274509803
2.797441364605544,0.2811018379435023,0.8968708221925134,2.797441364605544,0.3347969150300172,0.8764413435828877
2.99680170575693,0.2794086871379837,0.8972092245989305,2.99680170575693,0.3297620011762501,0.8776570855614974
3.0,0.2791815306266149,0.8972833333333333,3.0,0.3296188339948654,0.87775
3.199360341151386,0.2576812243557231,0.9026570855614974,3.199360341151386,0.293911312193794,0.8915441176470589
3.398720682302772,0.2527316329393157,0.9059157754010696,3.398720682302772,0.3000051940188688,0.889413435828877
3.598081023454158,0.2503057166987137,0.9076147504456328,3.598081023454158,0.296207129304528,0.8918783422459893
3.797441364605544,0.2472616674747059,0.9092997994652406,3.797441364605544,0.2943974518999059,0.8916694518716578
3.99680170575693,0.2436585007823087,0.9105113636363636,3.99680170575693,0.2907941792897362,0.8928643048128342
4.0,0.2437036803642908,0.9104833333333332,4.0,0.2906444469571113,0.8929666666666667
4.199360341151386,0.2159159909435772,0.9193683155080212,4.199360341151386,0.2712997162644875,0.9028241978609626
4.398720682302772,0.2209233658756801,0.9179478609625668,4.398720682302772,0.2704097260447109,0.9016961898395722
4.598081023454158,0.2203193169200059,0.9186441622103388,4.598081023454158,0.2669175401489365,0.9022114527629234
4.797441364605544,0.2190063224985876,0.9189923128342246,4.797441364605544,0.263799485416814,0.9027197526737968
4.99680170575693,0.2171982591842266,0.9192346256684492,4.99680170575693,0.263087699590201,0.9027072192513369
5.0,0.2172046813011169,0.91925,5.0,0.2629990617195765,0.90275
5.199360341151386,0.1928403928955608,0.9268883689839572,5.199360341151386,0.2416116650251143,0.9117647058823529
5.398720682302772,0.1982134193939002,0.926721256684492,5.398720682302772,0.2429681168719727,0.9101771390374331
5.598081023454158,0.198168740904958,0.9264148841354723,5.598081023454158,0.2435181816365842,0.9094251336898396
5.797441364605544,0.1973109060729092,0.926867479946524,5.797441364605544,0.2417615462881438,0.9096549131016043
5.99680170575693,0.1976827817924201,0.9272058823529412,5.99680170575693,0.2408641447955593,0.9103108288770053
6.0,0.1974986640810966,0.9273166666666668,6.0,0.2408433757901191,0.9103166666666667
6.199360341151386,0.1817370345666606,0.9329879679144384,6.199360341151386,0.2140216262423418,0.9210394385026738
6.398720682302772,0.1813051064951933,0.93240307486631,6.398720682302772,0.2207424158758339,0.9196189839572193
6.598081023454158,0.179574842749034,0.9333778966131908,6.598081023454158,0.2217935158235291,0.9194240196078431
6.797441364605544,0.1807240272976737,0.9332595254010696,6.797441364605544,0.2220965183046173,0.9185954211229946
6.99680170575693,0.1795797311287512,0.9334224598930482,6.99680170575693,0.2201823277827252,0.9195187165775401
7.0,0.1795924330234527,0.9334333333333332,7.0,0.2201916360934575,0.9195333333333333
7.199360341151386,0.1605494168990436,0.9405080213903744,7.199360341151386,0.2011587165176549,0.9251336898395722
7.398720682302772,0.1551150631577892,0.9432235962566844,7.398720682302772,0.2006143114883153,0.9253008021390374
7.598081023454158,0.1561692634169112,0.9432653743315508,7.598081023454158,0.2040570173312954,0.9243259803921569
7.797441364605544,0.1595514398616026,0.9418658088235294,7.797441364605544,0.2029348146867624,0.925363469251337
7.99680170575693,0.1610432944614141,0.9414104278074866,7.99680170575693,0.2042316697657427,0.9242814171122995
8.0,0.1611028321603934,0.9413333333333334,8.0,0.2041980395992597,0.9243833333333333
8.199360341151387,0.1370291115745981,0.9491143048128342,8.199360341151387,0.1924854105208965,0.9301470588235294
8.398720682302772,0.1401422406163285,0.9481116310160428,8.398720682302772,0.1909257871681515,0.9308155080213903
8.598081023454158,0.1419606905118454,0.9469139928698752,8.598081023454158,0.1911580789761216,0.9302584670231729
8.797441364605543,0.1432424568904832,0.946795621657754,8.797441364605543,0.1888032572065046,0.9306066176470589
8.99680170575693,0.1444107691373895,0.946206550802139,8.99680170575693,0.1890157642590011,0.9303308823529411
9.0,0.1444075556337833,0.94625,9.0,0.189024165191253,0.93035
9.199360341151388,0.1188552785704639,0.9565508021390374,9.199360341151388,0.1788798445526928,0.9369151069518716
9.398720682302772,0.1247173116298362,0.9537934491978608,9.398720682302772,0.1787010655603944,0.9347844251336899
9.598081023454158,0.128556114659643,0.9527907754010696,9.598081023454158,0.1783576950550398,0.9341020499108734
9.797441364605543,0.1286972635724447,0.9520805481283422,9.797441364605543,0.1746070117734492,0.9346173128342246
9.99680170575693,0.1290584673298234,0.9518883689839572,9.99680170575693,0.1744941053065386,0.9344585561497326
10.0,0.1290612192630768,0.9518666666666666,10.0,0.1746600864251454,0.9344166666666667
10.199360341151388,0.1180043477754302,0.9554645721925134,10.199360341151388,0.1540302980472059,0.9444351604278075
10.398720682302772,0.1134528982761828,0.9573445855614974,10.398720682302772,0.1551372293472529,0.9434324866310161
10.598081023454158,0.1185693122336969,0.9558266488413548,10.598081023454158,0.156581287592676,0.9423741087344029
10.797441364605543,0.1167709077745775,0.9565716911764706,10.797441364605543,0.1579616109860493,0.9415106951871658
10.99680170575693,0.1171465713779795,0.9564505347593584,10.99680170575693,0.1606024537594082,0.9408422459893048
11.0,0.1170907152682542,0.9565,11.0,0.160630621633927,0.9408666666666666
11.199360341151388,0.0998628209170731,0.9639872994652406,11.199360341151388,0.1405254844078086,0.9490307486631016
11.398720682302772,0.0977891125009061,0.9641126336898396,11.398720682302772,0.1492121131881513,0.9448529411764706
11.598081023454158,0.1001659761964876,0.9630681818181818,11.598081023454158,0.1508275035722264,0.9434046345811051
11.797441364605543,0.1009555967888212,0.9629010695187166,11.797441364605543,0.1507864355029946,0.9433071524064172
11.99680170575693,0.10236787133636,0.9625167112299464,11.99680170575693,0.1491673882074534,0.9443181818181818
12.0,0.1025068668454885,0.9624833333333334,12.0,0.1492464373747507,0.94425
12.199360341151388,0.0825614818087953,0.969167780748663,12.199360341151388,0.13219118905179,0.9500334224598931
12.398720682302772,0.0851180789815411,0.9680397727272728,12.398720682302772,0.1328283548155889,0.9502423128342246
12.598081023454158,0.0861076425691259,0.9679701426024956,12.598081023454158,0.1314561856767817,0.9506461675579323
12.797441364605543,0.0863735940753118,0.9679144385026738,12.797441364605543,0.1330922632092201,0.9505138703208557
12.99680170575693,0.0874054180727126,0.9678308823529412,12.99680170575693,0.1352800920257036,0.9494652406417112
13.0,0.0872930617392063,0.9678666666666668,13.0,0.1353219035516182,0.94945
13.199360341151388,0.0792118939546181,0.9730113636363636,13.199360341151388,0.1192462430161269,0.9565508021390374
13.398720682302772,0.0745362819852257,0.973888703208556,13.398720682302772,0.1203270085594233,0.9555063502673797
13.598081023454158,0.0747171033982273,0.973401292335116,13.598081023454158,0.1220662135019925,0.9549075311942959
13.797441364605543,0.075771964274043,0.972510026737968,13.797441364605543,0.123885289521858,0.9533547794117647
13.99680170575693,0.0764797855243286,0.9723429144385026,13.99680170575693,0.1251805169378372,0.952774064171123
14.0,0.0765729283427198,0.9722833333333334,14.0,0.1252647472461064,0.9527
14.199360341151388,0.0600769690569131,0.979528743315508,14.199360341151388,0.1075440974467817,0.957971256684492
14.398720682302772,0.0621237217412544,0.97735628342246,14.398720682302772,0.1063869935111765,0.9606868315508021
14.598081023454158,0.0652912119432533,0.976465017825312,14.598081023454158,0.1117336180064422,0.9588346702317291
14.797441364605543,0.0649075312001436,0.9764789438502672,14.797441364605543,0.1137099811062714,0.9582010360962567
14.99680170575693,0.0669890043313271,0.9756851604278076,14.99680170575693,0.1141068817778704,0.9578709893048128
15.0,0.0671130136849979,0.9756333333333334,15.0,0.1140203993638356,0.9578833333333333
15.199360341151388,0.0562865234846697,0.9798629679144384,15.199360341151388,0.089768656021492,0.9665775401069518
15.398720682302772,0.0553588416934122,0.9794869652406416,15.398720682302772,0.0968163990126773,0.9646139705882353
15.598081023454158,0.0567746444376195,0.9793616310160428,15.598081023454158,0.1006195008133848,0.9632631461675579
15.797441364605543,0.057363377084064,0.9787767379679144,15.797441364605543,0.1016873952579052,0.9619819518716578
15.99680170575693,0.0593334814038047,0.9778241978609624,15.99680170575693,0.1027060567690208,0.9618482620320855
16.0,0.0593386616659661,0.9778166666666668,16.0,0.1027345213726163,0.9618166666666667
16.199360341151387,0.0487183774360779,0.9822860962566844,16.199360341151387,0.0826778651344624,0.9679144385026738
16.398720682302773,0.0525757141484764,0.9802389705882352,16.398720682302773,0.085468034320984,0.9676219919786097
16.598081023454156,0.0538383824667775,0.9799186720142602,16.598081023454156,0.0904030455019052,0.9662711675579323
16.797441364605543,0.0536853798928441,0.9797167446524064,16.797441364605543,0.0937524194920057,0.9646766377005348
16.99680170575693,0.0541160685142233,0.9796457219251336,16.99680170575693,0.0957319606947189,0.9641377005347593
17.0,0.054189911254992,0.9796166666666668,17.0,0.0957505583599209,0.96415
17.199360341151387,0.0415466632793612,0.9853776737967914,17.199360341151387,0.0796891058780213,0.9695855614973262
17.398720682302773,0.0431811989105759,0.984124331550802,17.398720682302773,0.0823206424210121,0.9689588903743316
17.598081023454156,0.0440368287160713,0.983929367201426,17.598081023454156,0.0862445120472268,0.9673016934046346
17.797441364605543,0.0441856953363061,0.9838945521390374,17.797441364605543,0.0877823530270513,0.9669326537433155
17.99680170575693,0.0445664603433716,0.9839070855614972,17.99680170575693,0.0875217406587167,0.9668616310160428
18.0,0.0445172967097411,0.9839166666666668,18.0,0.0875331573327382,0.96685
18.199360341151387,0.036779623315545,0.986798128342246,18.199360341151387,0.0623449778214176,0.9769385026737968
18.398720682302773,0.0391333364989897,0.9861714572192514,18.398720682302773,0.071078967472369,0.9726771390374331
18.59808102345416,0.0397184902346409,0.9860739750445632,18.59808102345416,0.0743327964090621,0.9713402406417112
18.797441364605543,0.0410813235098503,0.9851896724598932,18.797441364605543,0.0751182651620378,0.9712149064171123
18.99680170575693,0.0421204335625248,0.9848429144385028,18.99680170575693,0.0784455169420589,0.9698863636363636
19.0,0.0420532052165518,0.9848833333333332,19.0,0.0785511071771383,0.96985
19.199360341151387,0.0300591851150079,0.98788435828877,19.199360341151387,0.0628982048611191,0.9783589572192514
