GooLeNet_epoch_train,GooLeNet_train_loss,GooLeNet_train_acc,GooLeNetBN_epoch_train,GooLeNetBN_train_loss,GooLeNetBN_train_acc,Inception_V3_Net_epoch_train,Inception_V3_Net_train_loss,Inception_V3_Net_train_acc,Inception_V3_Net_LS_epoch_train,Inception_V3_Net_LS_train_loss,Inception_V3_Net_LS_train_acc,GoogLeNet_LS_epoch_train,GoogLeNet_LS_train_loss,GoogLeNet_LS_train_acc
0.1993603411513859,2.3000334482141995,0.1192346256684492,0.1993603411513859,0.7253137155968875,0.7401403743315508,0.1993603411513859,1.2013004667618696,0.6315173796791443,0.1993603411513859,,0.1027740641711229,0.1993603411513859,2.3005903838152557,0.10553141711229946
0.3987206823027718,2.2900032512644395,0.1412934491978609,0.3987206823027718,0.5683044850188781,0.7942012032085561,0.3987206823027718,0.9153875304176846,0.7100601604278075,0.3987206823027718,,0.1018967245989304,0.3987206823027718,2.179585126950779,0.18394886363636365
0.5980810234541578,2.072774298263319,0.21588123885918,0.5980810234541578,0.4963161649710354,0.8194073083778967,0.5980810234541578,0.7870945719314769,0.7489137700534759,0.5980810234541578,,0.1015207219251336,0.5980810234541578,1.9440477788979569,0.2915274064171123
0.7974413646055437,1.8295124409033008,0.2997994652406417,0.7974413646055437,0.4484056975234319,0.8363761697860963,0.7974413646055437,0.6960044797848571,0.7741059491978609,0.7974413646055437,,0.1004762700534759,0.7974413646055437,1.7767912661009293,0.37034174465240643
0.9968017057569296,1.6573258205531116,0.3633522727272727,0.9968017057569296,0.4175776428637657,0.8473429144385026,0.9968017057569296,0.6303618006687113,0.792730614973262,0.9968017057569296,,0.0999832887700534,0.9968017057569296,1.6517498318524284,0.4349097593582888
1.0,1.6550883424123128,0.3643333333333333,1.0,0.4171531185070674,0.8475166666666667,1.0,0.6301804387410482,0.7927333333333333,1.0,,0.1,1.0,1.6500799803733823,0.4357666666666667
1.199360341151386,0.8223482408625556,0.6801470588235294,1.199360341151386,0.2549406430499757,0.9047459893048128,1.199360341151386,0.3220197408196122,0.8860294117647058,1.199360341151386,,0.1026069518716577,1.199360341151386,1.063049773162699,0.7405581550802139
1.3987206823027718,0.753424156238051,0.71173128342246,1.3987206823027718,0.2524041686366426,0.90625,1.3987206823027718,0.3252013873727245,0.8830631684491979,1.3987206823027718,,0.1009358288770053,1.3987206823027718,1.033223327627794,0.7568933823529411
1.5980810234541578,0.7070495698222502,0.7298072638146168,1.5980810234541578,0.2511904924483754,0.906695632798574,1.5980810234541578,0.4295961121744651,0.857397504456328,1.5980810234541578,,0.1004623440285205,1.5980810234541578,1.0031644934638937,0.7711397058823529
1.7974413646055436,0.6679813468201276,0.7448404077540107,1.7974413646055436,0.2472161874324481,0.908401570855615,1.7974413646055436,0.496663635955217,0.8420579879679144,1.7974413646055436,,0.100225601604278,1.7974413646055436,0.9804343236162064,0.7817304478609626
1.9968017057569296,0.6376900020927031,0.7571022727272727,1.9968017057569296,0.2444429640981921,0.9096758021390374,1.9968017057569296,0.4887439951459992,0.8427473262032086,1.9968017057569296,,0.1000835561497326,1.9968017057569296,0.9600437806251853,0.7914939839572193
2.0,0.6374611037095388,0.7570833333333333,2.0,0.2441720375100771,0.9098,2.0,0.4882293342113495,0.8428333333333333,2.0,,0.1,2.0,0.959892664114634,0.7915166666666666
2.199360341151386,0.4840121725026299,0.8180982620320856,2.199360341151386,0.1975677892525884,0.9292279411764706,2.199360341151386,0.3477783415884895,0.8740808823529411,2.199360341151386,,0.0985127005347593,2.199360341151386,0.8668186243842629,0.8346423796791443
2.398720682302772,0.4625077563572057,0.828668114973262,2.398720682302772,0.1994261314026652,0.92697192513369,2.398720682302772,0.3338270235587569,0.8771724598930482,2.398720682302772,,0.0983873663101604,2.398720682302772,0.8587878123324185,0.8389872994652406
2.598081023454158,0.4536040097793793,0.8302417557932263,2.598081023454158,0.202229465027597,0.9264148841354723,2.598081023454158,0.3287171133911758,0.879400623885918,2.598081023454158,,0.099905303030303,2.598081023454158,0.8513283270565584,0.8420788770053476
2.797441364605544,0.4431659216310251,0.8340783756684492,2.797441364605544,0.2002500235626005,0.9271808155080212,2.797441364605544,0.3426692922086639,0.8763368983957219,2.797441364605544,,0.1002882687165775,2.797441364605544,0.8432911710943131,0.8457135695187166
2.99680170575693,0.4365034480783391,0.8360628342245989,2.99680170575693,0.1978097858793914,0.9276570855614972,2.99680170575693,0.3387597376570345,0.8775902406417112,2.99680170575693,,0.0999498663101604,2.99680170575693,0.8365207652357173,0.8494986631016043
3.0,0.4364372318108876,0.8360666666666666,3.0,0.1978764837940534,0.9276333333333332,3.0,0.3388613524039586,0.8775166666666666,3.0,,0.1,3.0,0.8364732210159301,0.8495166666666667
3.199360341151386,0.3687044769366157,0.8574532085561497,3.199360341151386,0.165729330603611,0.940173796791444,3.199360341151386,0.2866146862506866,0.8943850267379679,3.199360341151386,,0.1015207219251336,3.199360341151386,0.7910345811894871,0.8710728609625669
3.398720682302772,0.3718935830150058,0.8576620989304813,3.398720682302772,0.1635123107652055,0.9417613636363636,3.398720682302772,0.3264058527143244,0.8850685160427807,3.398720682302772,,0.099682486631016,3.398720682302772,0.7928895049872883,0.8698195187165776
3.598081023454158,0.3732438302879452,0.8590129233511586,3.598081023454158,0.1672303331567642,0.9394496434937613,3.598081023454158,0.3374225882391666,0.881155303030303,3.598081023454158,,0.1010193850267379,3.598081023454158,0.7934294654298806,0.8682040998217468
3.797441364605544,0.370081088381177,0.8602732286096256,3.797441364605544,0.1671579935672608,0.939254679144385,3.797441364605544,0.3991161747013821,0.8706341911764706,3.797441364605544,,0.1008313836898395,3.797441364605544,0.7922824303255999,0.868942179144385
3.99680170575693,0.3667100941114884,0.8615975935828877,3.99680170575693,0.1671386167486721,0.938870320855615,3.99680170575693,0.3933511982308352,0.8708723262032085,3.99680170575693,,0.0999498663101604,3.99680170575693,0.7880194662089016,0.870788770053476
4.0,0.3665741435527802,0.8616166666666667,4.0,0.1670152438958486,0.9389166666666666,4.0,0.3931158147493998,0.8709166666666667,4.0,,0.1,4.0,0.7880273898442586,0.8707666666666667
4.199360341151386,0.3372380781301202,0.8711564171122995,4.199360341151386,0.1288996261051472,0.9524565508021392,4.199360341151386,0.3271729644527409,0.8891209893048129,4.199360341151386,,0.1011864973262032,4.199360341151386,0.7620537848396097,0.8845254010695187
4.398720682302772,0.3377978955121601,0.8699030748663101,4.398720682302772,0.1360964077240961,0.9497409759358288,4.398720682302772,0.3147559835510776,0.8902907754010695,4.398720682302772,,0.1016042780748663,4.398720682302772,0.7627812914032349,0.8819351604278075
4.598081023454158,0.3305839732050258,0.8733567290552585,4.598081023454158,0.14036489916889,0.9485294117647058,4.598081023454158,0.3015952634088921,0.8953319964349377,4.598081023454158,,0.0999331550802139,4.598081023454158,0.760958067448594,0.8833834670231729
4.797441364605544,0.3289664115179031,0.8739555481283422,4.797441364605544,0.1414992153858716,0.9481534090909092,4.797441364605544,0.2945006238346431,0.8978108288770054,4.797441364605544,,0.1000376002673796,4.797441364605544,0.7595974228439484,0.8838569518716578
4.99680170575693,0.3243966926068545,0.8762199197860963,4.99680170575693,0.1415645656878138,0.9477439839572191,4.99680170575693,0.2862161221032474,0.8997660427807487,4.99680170575693,,0.0999832887700534,4.99680170575693,0.7571751607930597,0.8852105614973262
5.0,0.3245348865906397,0.87615,5.0,0.1415856552183628,0.9477166666666668,5.0,0.2861854280312856,0.8997166666666667,5.0,,0.1,5.0,0.7571501147588094,0.8852833333333333
5.199360341151386,0.3038083085800237,0.8870320855614974,5.199360341151386,0.1174961870765303,0.9563001336898396,5.199360341151386,0.2262751651718654,0.9185327540106952,5.199360341151386,,0.0980113636363636,5.199360341151386,0.7363617528568615,0.8963068181818182
5.398720682302772,0.2987610968278054,0.8871156417112299,5.398720682302772,0.1191918418747696,0.9540441176470588,5.398720682302772,0.2906242529338694,0.8997743983957219,5.398720682302772,,0.0994318181818181,5.398720682302772,0.7361979016008224,0.8958472593582888
5.598081023454158,0.2967788202160182,0.8872270499108734,5.598081023454158,0.1202411092518963,0.9542947860962568,5.598081023454158,0.2851254153405706,0.9000111408199644,5.598081023454158,,0.1001838235294117,5.598081023454158,0.7349579480880084,0.8958333333333334
5.797441364605544,0.2968702020751123,0.8875960895721925,5.797441364605544,0.1232370281352955,0.9540023395721924,5.797441364605544,0.2813749712677722,0.9018424131016044,5.797441364605544,,0.0994944852941176,5.797441364605544,0.7355872629319921,0.8954085895721925
5.99680170575693,0.2943182165052164,0.8886196524064172,5.99680170575693,0.1232355281252434,0.9542613636363636,5.99680170575693,0.2765517345883629,0.9029077540106952,5.99680170575693,,0.1000835561497326,5.99680170575693,0.7341430032954497,0.8961397058823529
6.0,0.2943516827344894,0.8886333333333334,6.0,0.1231359162762761,0.9543,6.0,0.276411328403155,0.9029833333333334,6.0,,0.1,6.0,0.734225883102417,0.8960666666666667
6.199360341151386,0.2789269527569811,0.8978108288770054,6.199360341151386,0.0896202093587919,0.9673295454545454,6.199360341151386,0.2402499539648147,0.9171122994652406,6.199360341151386,,0.1002673796791443,6.199360341151386,0.7283110118167285,0.8987299465240641
6.398720682302772,0.2729904849460737,0.8963903743315508,6.398720682302772,0.0962370697628049,0.964989973262032,6.398720682302772,0.2345318077082302,0.9154411764705882,6.398720682302772,,0.1018967245989304,6.398720682302772,0.7273062156802192,0.8989388368983957
6.598081023454158,0.2730228372462718,0.8955548128342246,6.598081023454158,0.1030383698871349,0.9624832887700536,6.598081023454158,0.2373154717572232,0.914410650623886,6.598081023454158,,0.1004623440285205,6.598081023454158,0.7211416340341755,0.9023785650623886
6.797441364605544,0.2717973846683209,0.8963903743315508,6.797441364605544,0.103641792978683,0.9616059491978608,6.797441364605544,0.235186690096071,0.9147727272727272,6.797441364605544,,0.1001002673796791,6.797441364605544,0.7203351197873845,0.9031793114973262
6.99680170575693,0.2722772515314148,0.8967078877005348,6.99680170575693,0.1054474002836062,0.9611798128342246,6.99680170575693,0.2318252695993306,0.915875668449198,6.99680170575693,,0.0999832887700534,6.99680170575693,0.7188478781577737,0.9036931818181818
7.0,0.2722864201545715,0.8967166666666667,7.0,0.1056042386511961,0.9611666666666666,7.0,0.2316831117471059,0.9159333333333334,7.0,,0.1,7.0,0.7188558868408204,0.9036666666666666
7.199360341151386,0.2587773703875389,0.9039104278074866,7.199360341151386,0.077311520803381,0.9713402406417112,7.199360341151386,0.1970445256939227,0.9259692513368984,7.199360341151386,,0.0973429144385026,7.199360341151386,0.7156878301804078,0.9091744652406417
7.398720682302772,0.2612344467723593,0.9013619652406416,7.398720682302772,0.0823382750268089,0.9697526737967914,7.398720682302772,0.1993408275041032,0.9258856951871658,7.398720682302772,,0.1009776069518716,7.398720682302772,0.7093247234183837,0.9106784759358288
7.598081023454158,0.2561710143591312,0.9027684937611408,7.598081023454158,0.0830664635401836,0.969836229946524,7.598081023454158,0.1964928595126737,0.9264148841354723,7.598081023454158,,0.1011307932263814,7.598081023454158,0.7065844625075233,0.9109012923351159
7.797441364605544,0.2559849757970097,0.903429979946524,7.797441364605544,0.0864202304616231,0.9685619986631016,7.797441364605544,0.1925005823782182,0.9282461564171124,7.797441364605544,,0.1006016042780748,7.797441364605544,0.70474419539625,0.9107411430481284
7.99680170575693,0.254110016996529,0.9038101604278076,7.99680170575693,0.0892622395602856,0.9676804812834224,7.99680170575693,0.1938775672871161,0.9286263368983956,7.99680170575693,,0.100033422459893,7.99680170575693,0.7033707613613516,0.9116978609625669
8.0,0.253914023399353,0.9039,8.0,0.0894494963298241,0.96765,8.0,0.1938890732447306,0.9286333333333332,8.0,,0.1,8.0,0.7032947801907857,0.91175
8.199360341151387,0.2295666052735744,0.9157754010695188,8.199360341151387,0.0623625112289094,0.9776905080213903,8.199360341151387,0.168776254483404,0.9389204545454546,8.199360341151387,,0.0983455882352941,8.199360341151387,0.6879235088506485,0.9199532085561497
8.398720682302772,0.2332916813280015,0.9134776069518716,8.398720682302772,0.0647648168842303,0.9765207219251336,8.398720682302772,0.1723997377924979,0.9375417780748664,8.398720682302772,,0.0997242647058823,8.398720682302772,0.6902984030106488,0.9188252005347594
8.598081023454158,0.2345151120262243,0.9123495989304812,8.598081023454158,0.0700434649167267,0.9744318181818182,8.598081023454158,0.1709306456892354,0.937277183600713,8.598081023454158,,0.1011586452762923,8.598081023454158,0.6913765115321426,0.9173072638146168
8.797441364605543,0.2362371862611987,0.9119527072192514,8.797441364605543,0.0739383972436687,0.9731784759358288,8.797441364605543,0.1715317205625541,0.9367897727272728,8.797441364605543,,0.1004762700534759,8.797441364605543,0.6919543078557693,0.9164438502673797
8.99680170575693,0.2371888086518501,0.9118148395721926,8.99680170575693,0.0762463377395216,0.9720086898395722,8.99680170575693,0.172152672180119,0.9365641711229946,8.99680170575693,,0.0998830213903743,8.99680170575693,0.6901386851932914,0.9176136363636364
9.0,0.2370888267437617,0.91185,9.0,0.0762000426714619,0.97205,9.0,0.172252848503987,0.93655,9.0,,0.1,9.0,0.6902059491475423,0.9175666666666666
9.199360341151388,0.222480056319326,0.9155247326203207,9.199360341151388,0.0547719342026481,0.9804478609625668,9.199360341151388,0.1475515695199131,0.9464405080213903,9.199360341151388,,0.1011864973262032,9.199360341151388,0.6838069057719592,0.9193683155080213
9.398720682302772,0.2224605927532688,0.9164020721925134,9.398720682302772,0.0604072694534704,0.9789438502673796,9.398720682302772,0.1492439656901885,0.9442680481283422,9.398720682302772,,0.0995153743315508,9.398720682302772,0.6826569649943693,0.9209141042780749
9.598081023454158,0.2248951734812289,0.9149955436720144,9.598081023454158,0.0601934053538343,0.9784982174688056,9.598081023454158,0.1523127553888236,0.9435438948306596,9.598081023454158,,0.0988190730837789,9.598081023454158,0.6830609922103066,0.9208166221033868
9.797441364605543,0.2252938188612461,0.9141460561497328,9.797441364605543,0.0634001167852152,0.9771682820855616,9.797441364605543,0.1510081187533065,0.94412182486631,9.797441364605543,,0.0995153743315508,9.797441364605543,0.6809506315120402,0.9218958890374331
9.99680170575693,0.2241285368242365,0.9149732620320856,9.99680170575693,0.0648136159544561,0.9765040106951872,9.99680170575693,0.1525140196662695,0.9433322192513368,9.99680170575693,,0.1000668449197861,9.99680170575693,0.679633129344267,0.9224264705882353
10.0,0.2239521508693695,0.9150166666666668,10.0,0.0649464820951223,0.97645,10.0,0.1524395304898421,0.9433833333333334,10.0,,0.1,10.0,0.6796406927108765,0.9223666666666667
10.199360341151388,0.2092661825332412,0.921875,10.199360341151388,0.0371934030152717,0.9869652406417112,10.199360341151388,0.1267529459331523,0.9510360962566844,10.199360341151388,,0.1025233957219251,10.199360341151388,0.6633528521991668,0.9312332887700535
10.398720682302772,0.2114504869270292,0.9214989973262032,10.398720682302772,0.0410874946164913,0.985586564171123,10.398720682302772,0.1457433519202638,0.9466911764705882,10.398720682302772,,0.1013953877005347,10.398720682302772,0.6652106991744934,0.9293950534759359
10.598081023454158,0.2125936346178386,0.9209001782531194,10.598081023454158,0.0467921084954292,0.9831773618538324,10.598081023454158,0.1596954346961489,0.9416221033868092,10.598081023454158,,0.1011307932263814,10.598081023454158,0.6685024683700739,0.9282252673796791
10.797441364605543,0.2115894883353123,0.9208096590909092,10.797441364605543,0.0514224965257923,0.9813460895721924,10.797441364605543,0.1739831767505642,0.936016878342246,10.797441364605543,,0.0998078208556149,10.797441364605543,0.6690350704811474,0.9278074866310161
10.99680170575693,0.2120456702489266,0.9203542780748664,10.99680170575693,0.0554293928540904,0.9795621657754012,10.99680170575693,0.1756406503834109,0.9351604278074866,10.99680170575693,,0.1000167112299465,10.99680170575693,0.6686799712997069,0.9280414438502674
11.0,0.211963638695081,0.9203333333333332,11.0,0.0553890231423079,0.9795666666666668,11.0,0.1755741645365953,0.9351333333333334,11.0,,0.1,11.0,0.6686335042953491,0.9280833333333334
11.199360341151388,0.1869299522137897,0.9328208556149732,11.199360341151388,0.0352676943651734,0.9879679144385026,11.199360341151388,0.136253444228899,0.9478609625668448,11.199360341151388,,0.09725935828877,11.199360341151388,0.6553213994770763,0.9347426470588235
11.398720682302772,0.189301126432371,0.930773729946524,11.398720682302772,0.0349206905740432,0.9878008021390374,11.398720682302772,0.1438247286739515,0.946524064171123,11.398720682302772,,0.097802473262032,11.398720682302772,0.6602268716230749,0.9313586229946524
11.598081023454158,0.1940129110041786,0.9281974153297684,11.598081023454158,0.0368998561865017,0.9871045008912656,11.598081023454158,0.1462155611797131,0.9454935383244206,11.598081023454158,,0.0977885472370766,11.598081023454158,0.6589355980861208,0.9317346256684492
11.797441364605543,0.1967240858344948,0.9272017045454546,11.797441364605543,0.041068326021491,0.9851478943850268,11.797441364605543,0.1441029009090507,0.945584057486631,11.797441364605543,,0.0994527072192513,11.797441364605543,0.6589535215002967,0.9315884024064172
11.99680170575693,0.1978454854757709,0.9265541443850268,11.99680170575693,0.045190712271811,0.9833389037433156,11.99680170575693,0.1440207548658637,0.9456550802139038,11.99680170575693,,0.1000167112299465,11.99680170575693,0.6584387751824078,0.9319184491978609
12.0,0.1979032871127128,0.92655,12.0,0.0451967555206269,0.9833333333333332,12.0,0.1441463814834753,0.9456333333333332,12.0,,0.1,12.0,0.6585830389340719,0.93185
12.199360341151388,0.18357583515864,0.9290608288770054,12.199360341151388,0.0245144930394256,0.9918114973262032,12.199360341151388,0.0985752362459101,0.9641544117647058,12.199360341151388,,0.1051136363636363,12.199360341151388,0.6471948993397268,0.9360795454545454
12.398720682302772,0.184690918703688,0.9300635026737968,12.398720682302772,0.0281902007026508,0.9898061497326204,12.398720682302772,0.1212940317862492,0.9540023395721924,12.398720682302772,,0.1006433823529411,12.398720682302772,0.6502436989131458,0.935745320855615
12.598081023454158,0.1852173466706871,0.930035650623886,12.598081023454158,0.0309562536268602,0.9889705882352942,12.598081023454158,0.1260358436155978,0.9527350713012478,12.598081023454158,,0.0994875222816399,12.598081023454158,0.6510452556950098,0.9367479946524064
12.797441364605543,0.1864791113514712,0.929415942513369,12.797441364605543,0.0340352338688313,0.9876128008021392,12.797441364605543,0.1276769306769664,0.951892546791444,12.797441364605543,,0.1001002673796791,12.797441364605543,0.6498320283577403,0.9370613302139037
12.99680170575693,0.1872884349429352,0.929395053475936,12.99680170575693,0.0360782085651442,0.9868983957219252,12.99680170575693,0.1281097398572825,0.9515374331550802,12.99680170575693,,0.100033422459893,12.99680170575693,0.6498078960148408,0.9363970588235294
13.0,0.1874239477912584,0.9293333333333332,13.0,0.0360859384402632,0.9868833333333332,13.0,0.1280751326809326,0.95155,13.0,,0.1,13.0,0.6498631708145142,0.9363833333333333
